CustomerID,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Zip Code,Gender,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
1374-DMZUI,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,San Ramon,94583,Female,1,99,5419,Competitor made better offer,65,No,No,0,44078,No,0,Offer E,49.5,23,Yes,Yes,0.0,0,198.0,622.45,2,Churned,Competitor
2545-LXYVJ,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.7,1492.1,No,Suisun City,94585,Male,0,55,6317,Active Subscriber,19,Yes,Yes,0,39279,Yes,1,Offer A,21.72,0,No,No,0.0,0,1563.84,3055.94,3,Stayed,Active Subscriber
3234-VKACU,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,No,Sunol,94586,Male,0,27,4799,Active Subscriber,21,Yes,No,0,790,No,0,No Offer,23.52,48,Yes,Yes,0.0,0,47.04,179.44,3,Joined,Active Subscriber
8357-EQXFO,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,Union City,94587,Female,1,92,3077,Competitor made better offer,46,No,No,0,66472,No,0,Offer E,48.36,15,Yes,Yes,34.29,0,338.52,965.13,2,Churned,Competitor
1989-PRJHP,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,Pleasanton,94588,Male,1,65,2377,Competitor had better devices,75,No,Yes,0,28568,Yes,1,No Offer,10.6,23,No,Yes,0.0,0,286.2,2180.15,1,Churned,Competitor
8120-JDCAM,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,No,Vallejo,94589,Male,0,44,3708,Active Subscriber,42,No,Yes,1,42209,Yes,1,No Offer,37.23,23,No,Yes,0.0,0,148.92,433.82,4,Stayed,Active Subscriber
8917-FAEMR,No,No,37,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,784.25,No,Vallejo,94590,Female,0,27,3408,Active Subscriber,28,Yes,No,0,37218,No,0,No Offer,26.49,0,No,No,0.0,0,980.13,1764.38,3,Stayed,Active Subscriber
7047-YXDMZ,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,417.7,No,Vallejo,94591,Male,0,47,2366,Active Subscriber,59,No,No,0,51665,No,0,Offer D,34.39,0,No,No,0.0,0,722.19,1139.89,3,Stayed,Active Subscriber
2858-EIMXH,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,No,Vallejo,94592,Female,0,65,5325,Active Subscriber,69,No,Yes,0,159,Yes,1,No Offer,30.09,12,No,Yes,18.85,0,1594.77,6592.17,3,Stayed,Active Subscriber
9524-EGPJC,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,Walnut Creek,94595,Female,1,80,4260,Competitor offered higher download speeds,33,No,No,0,18024,No,0,No Offer,34.21,19,Yes,Yes,48.26,0,615.78,2180.27,1,Churned,Competitor
6993-OHLXR,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,Yes,Walnut Creek,94596,Female,1,84,5225,Competitor offered more data,26,Yes,No,0,40917,No,0,No Offer,30.73,39,Yes,Yes,0.0,0,61.46,181.21,1,Churned,Competitor
8818-XYFCQ,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,Walnut Creek,94598,Male,1,71,5026,Competitor made better offer,39,No,Yes,0,26022,Yes,1,Offer C,33.57,26,Yes,No,35.82,110,1074.24,4353.07,1,Churned,Competitor
6419-ZTTLE,Yes,No,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.75,485.2,No,Yountville,94599,Male,0,45,3418,Active Subscriber,69,No,Yes,0,2873,Yes,2,No Offer,45.83,0,No,No,37.64,0,1054.09,1501.65,5,Stayed,Active Subscriber
0929-HYQEW,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,Oakland,94601,Male,0,23,2085,Active Subscriber,20,Yes,No,0,54876,No,0,No Offer,17.42,59,No,Yes,0.0,0,52.26,213.11,3,Joined,Active Subscriber
6614-YOLAC,No,Yes,71,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,No,Oakland,94602,Female,0,48,4151,Active Subscriber,31,No,Yes,0,28900,Yes,3,Offer A,0.0,8,Yes,Yes,0.0,0,0.0,4145.25,4,Stayed,Active Subscriber
7426-RHZGU,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,No,Oakland,94603,Male,0,66,5017,Active Subscriber,41,No,No,0,31392,No,0,No Offer,30.8,3,Yes,Yes,0.0,0,277.2,1104.65,3,Stayed,Active Subscriber
4065-JJAVA,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,No,Oakland,94605,Female,0,59,5262,Active Subscriber,56,No,No,0,42854,No,0,No Offer,16.99,8,No,No,0.0,30,16.99,96.49,4,Joined,Active Subscriber
4695-VADHF,No,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,Oakland,94606,Male,1,84,2989,Competitor had better devices,53,No,Yes,0,41876,Yes,1,No Offer,2.86,22,Yes,Yes,15.73,0,51.48,1026.6,1,Churned,Competitor
3863-IUBJR,No,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,Oakland,94607,Male,1,78,2595,Competitor had better devices,27,Yes,Yes,0,21054,Yes,1,No Offer,27.82,26,Yes,Yes,0.0,0,333.84,1030.19,1,Churned,Competitor
7649-SIJJF,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,No,Emeryville,94608,Male,0,37,6045,Active Subscriber,36,No,Yes,0,24589,Yes,5,Offer A,10.97,20,Yes,Yes,0.0,0,778.87,6364.27,3,Stayed,Active Subscriber
9361-YNQWJ,No,No,64,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,Oakland,94609,Female,0,24,5887,Active Subscriber,36,No,No,0,21097,No,0,Offer B,15.93,0,No,No,0.0,0,1019.52,2620.72,5,Stayed,Active Subscriber
3748-FVMZZ,No,No,4,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No,Oakland,94610,Male,0,57,2664,Active Subscriber,33,No,No,0,29964,No,0,No Offer,0.0,13,Yes,Yes,0.0,0,0.0,162.45,4,Stayed,Active Subscriber
9391-TTOYH,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,470.2,No,Oakland,94611,Female,0,42,5652,Active Subscriber,33,No,No,0,36517,No,0,Offer D,13.98,0,No,No,0.0,0,321.54,791.74,4,Stayed,Active Subscriber
1452-XRSJV,No,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066.0,No,Oakland,94612,Female,0,63,3154,Active Subscriber,59,No,Yes,2,11702,Yes,3,No Offer,15.06,11,No,Yes,0.0,0,587.34,2653.34,3,Stayed,Active Subscriber
3422-WJOYD,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,Oakland,94618,Male,0,70,5105,Active Subscriber,27,Yes,Yes,0,15438,Yes,1,No Offer,33.63,48,No,No,0.0,30,941.64,2398.09,5,Stayed,Active Subscriber
8242-SOQUO,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,Oakland,94619,Female,0,54,2660,Active Subscriber,73,No,No,0,24518,No,0,Offer E,14.22,4,No,Yes,41.2,0,71.1,422.4,4,Stayed,Active Subscriber
7460-ITWWP,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,No,Oakland,94621,Female,0,41,2701,Active Subscriber,67,No,Yes,0,30751,Yes,5,No Offer,40.85,24,No,Yes,12.19,0,1838.25,5687.51,4,Stayed,Active Subscriber
7147-AYBAA,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,No,Berkeley,94702,Male,0,32,5402,Active Subscriber,62,No,No,0,15638,No,0,No Offer,28.84,25,No,Yes,0.0,0,1067.08,3619.98,3,Stayed,Active Subscriber
7868-TMWMZ,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No,Berkeley,94703,Female,0,59,4953,Active Subscriber,69,No,Yes,0,19763,Yes,2,No Offer,24.62,30,No,Yes,0.0,0,1477.2,8145.55,5,Stayed,Active Subscriber
4822-RVYBB,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,Berkeley,94704,Male,1,90,5906,Competitor offered higher download speeds,75,No,No,0,21205,No,0,Offer E,40.45,29,No,Yes,0.0,0,323.6,1143.0,1,Churned,Attitude
6732-FZUGP,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,No,Berkeley,94705,Female,0,52,4510,Active Subscriber,30,No,No,0,12448,No,0,Offer B,40.25,69,No,Yes,0.0,0,1891.75,6507.0,4,Stayed,Active Subscriber
8436-BJUMM,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,Yes,Albany,94706,Male,1,84,2404,Competitor offered higher download speeds,62,No,Yes,0,15882,Yes,1,Offer C,35.9,26,No,Yes,0.0,0,933.4,3004.0,3,Churned,Competitor
4184-TJFAN,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,Berkeley,94707,Female,1,68,4486,Competitor offered higher download speeds,68,No,Yes,0,11889,Yes,1,Offer E,25.77,2,No,Yes,0.0,0,77.31,351.06,1,Churned,Attitude
8329-GWVPJ,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,No,Berkeley,94708,Female,0,64,4539,Active Subscriber,39,No,Yes,3,10737,Yes,8,Offer B,10.21,23,No,Yes,0.0,0,510.5,4068.2,5,Stayed,Active Subscriber
1352-VHKAJ,No,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,Berkeley,94709,Male,0,52,3773,Active Subscriber,30,No,Yes,2,10147,Yes,1,No Offer,13.55,59,Yes,No,0.0,140,365.85,2462.95,5,Stayed,Active Subscriber
4145-UQXUQ,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,Yes,Berkeley,94710,Female,1,81,5662,Competitor offered more data,71,No,No,0,8157,No,0,Offer E,42.93,9,No,Yes,0.0,0,343.44,1073.39,1,Churned,Competitor
2632-TACXW,No,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.65,1416.75,No,Richmond,94801,Female,0,21,4671,Active Subscriber,49,No,Yes,0,28450,Yes,4,No Offer,8.91,0,No,No,0.0,0,552.42,1969.17,4,Stayed,Active Subscriber
8146-QQKZH,No,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,No,El Sobrante,94803,Female,0,78,4090,Active Subscriber,25,Yes,Yes,0,25399,Yes,4,Offer A,6.23,58,Yes,Yes,0.0,0,442.33,6366.73,4,Stayed,Active Subscriber
1767-CJKBA,No,No,66,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.1,1697.7,No,Richmond,94804,Male,0,48,6025,Active Subscriber,39,No,No,0,39089,No,0,Offer A,49.13,0,No,No,0.0,0,3242.58,4940.28,4,Stayed,Active Subscriber
6445-TNRXS,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,Richmond,94805,Male,0,59,5671,Active Subscriber,61,No,Yes,1,13984,Yes,5,Offer A,32.59,24,Yes,Yes,0.0,0,2216.12,10065.97,3,Stayed,Active Subscriber
4581-LNWUM,No,No,13,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,No,San Pablo,94806,Female,0,78,3000,Active Subscriber,47,No,No,0,55720,No,0,Offer D,0.0,27,Yes,Yes,0.0,0,0.0,649.4,3,Stayed,Active Subscriber
4869-EPIUS,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,4557.5,No,San Rafael,94901,Male,0,56,5344,Active Subscriber,37,No,Yes,0,40239,Yes,3,No Offer,46.18,24,Yes,Yes,0.0,0,2586.08,7143.58,5,Stayed,Active Subscriber
9948-YPTDG,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,San Rafael,94903,Male,1,85,2405,Competitor offered more data,44,No,Yes,0,28403,Yes,1,No Offer,35.61,13,No,No,9.36,40,1353.18,4396.87,1,Churned,Competitor
1236-WFCDV,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,1266.1,Yes,Greenbrae,94904,Male,1,96,4777,Competitor offered more data,74,No,No,0,12010,No,0,No Offer,11.31,24,No,Yes,0.0,0,158.34,1424.44,3,Churned,Competitor
1915-OAKWD,No,Yes,16,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.3,360.35,No,Belvedere Tiburon,94920,Female,0,48,2870,Active Subscriber,56,No,No,0,13065,No,0,Offer D,44.05,0,No,No,0.0,0,704.8,1065.15,3,Stayed,Active Subscriber
7296-PIXQY,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,No,Bodega,94922,Female,0,25,5819,Active Subscriber,60,No,Yes,2,584,No,0,Offer D,23.0,17,No,Yes,0.0,0,322.0,1368.5,4,Stayed,Active Subscriber
4883-QICIH,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Yes,Bodega Bay,94923,Male,1,96,2356,Don't know,37,No,Yes,0,1785,Yes,1,No Offer,5.99,5,No,Yes,19.67,0,191.68,2519.91,2,Churned,Other
3354-OADJP,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,No,Bolinas,94924,Female,0,69,2237,Active Subscriber,37,No,No,0,1573,No,0,No Offer,42.78,27,No,Yes,0.0,0,342.24,789.99,3,Stayed,Active Subscriber
3524-WQDSG,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,No,Corte Madera,94925,Female,0,73,3280,Active Subscriber,29,Yes,Yes,2,9038,Yes,8,No Offer,5.25,59,Yes,Yes,0.0,0,225.75,4435.7,3,Stayed,Active Subscriber
0810-DHDBD,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,3877.65,No,Rohnert Park,94928,Female,0,39,5806,Active Subscriber,31,No,No,0,42544,No,0,No Offer,21.38,21,No,Yes,0.0,0,1111.76,4989.41,3,Stayed,Active Subscriber
4026-SKKHW,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,No,Dillon Beach,94929,Male,0,76,2166,Active Subscriber,35,No,No,0,330,No,0,No Offer,28.19,21,No,Yes,0.0,0,84.57,236.87,3,Joined,Active Subscriber
2829-HYVZP,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.8,572.2,No,Fairfax,94930,Male,0,69,5696,Active Subscriber,42,No,No,0,8486,No,0,No Offer,46.12,0,No,No,0.0,0,1337.48,1909.68,4,Stayed,Active Subscriber
8329-IBCTI,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,Yes,Cotati,94931,Female,1,99,5881,Competitor made better offer,50,No,No,0,7936,No,0,Offer E,6.08,0,No,No,0.0,0,6.08,25.73,3,Churned,Competitor
1271-SJBGZ,Yes,No,12,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,Forest Knolls,94933,Male,1,74,2437,Competitor had better devices,77,No,No,0,1025,No,0,No Offer,0.0,10,No,Yes,0.0,0,0.0,526.95,1,Churned,Competitor
3845-JHAMY,No,Yes,16,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7,No,Inverness,94937,Female,0,25,2069,Active Subscriber,48,No,Yes,3,1004,Yes,1,Offer D,0.0,53,Yes,No,0.0,80,0.0,632.7,5,Stayed,Active Subscriber
7013-PSXHK,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,No,Lagunitas,94938,Female,0,27,2047,Active Subscriber,41,No,No,0,821,No,0,No Offer,33.83,19,Yes,Yes,0.0,0,1353.2,4561.85,4,Stayed,Active Subscriber
5669-SRAIP,No,No,5,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,Yes,Larkspur,94939,Female,1,93,2863,Competitor offered higher download speeds,55,No,No,0,6773,No,0,Offer E,0.0,2,Yes,Yes,39.27,0,0.0,171.48,2,Churned,Competitor
5981-ITEMU,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,Marshall,94940,Male,1,67,3099,Competitor offered more data,58,No,Yes,0,406,Yes,1,Offer B,16.33,23,Yes,Yes,41.85,0,653.2,4318.3,3,Churned,Competitor
3486-NPGST,No,No,36,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,620.75,No,Mill Valley,94941,Female,0,47,2691,Active Subscriber,47,No,No,0,28727,No,0,No Offer,41.33,0,No,No,0.0,0,1487.88,2108.63,5,Stayed,Active Subscriber
6941-PMGEP,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,Novato,94945,Female,1,97,3937,Competitor made better offer,26,Yes,No,0,16429,No,0,Offer E,43.99,42,Yes,No,40.0,10,219.95,602.45,3,Churned,Competitor
1624-WOIWJ,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.7,832.05,Yes,Nicasio,94946,Female,1,69,5686,Competitor had better devices,40,No,No,0,607,No,0,No Offer,45.69,18,No,Yes,12.81,0,456.9,1276.14,1,Churned,Competitor
2074-GKOWZ,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,Novato,94947,Male,1,73,3851,Competitor had better devices,49,No,Yes,0,24741,Yes,1,Offer E,8.86,23,Yes,Yes,0.0,0,17.72,203.27,1,Churned,Competitor
0376-YMCJC,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,Novato,94949,Male,1,82,4359,Competitor offered higher download speeds,21,Yes,No,0,13361,No,0,No Offer,38.69,69,Yes,Yes,4.73,0,889.87,2828.34,2,Churned,Competitor
6100-FJZDG,No,Yes,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.05,505.9,No,Olema,94950,Male,0,29,2403,Active Subscriber,49,No,Yes,0,248,Yes,10,No Offer,45.28,0,No,No,0.0,0,1177.28,1683.18,5,Stayed,Active Subscriber
4829-ZLJTK,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,8046.85,No,Penngrove,94951,Female,0,37,6144,Active Subscriber,80,No,Yes,0,3777,Yes,5,Offer A,15.23,2,No,Yes,0.0,0,1096.56,9143.41,3,Stayed,Active Subscriber
1730-VFMWO,No,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,Petaluma,94952,Female,0,54,4352,Active Subscriber,33,No,Yes,0,31930,Yes,6,No Offer,40.67,7,No,Yes,0.0,0,1382.78,3198.08,5,Stayed,Active Subscriber
7143-BQIBA,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,No,Petaluma,94954,Male,0,76,3415,Active Subscriber,32,No,No,0,35419,No,0,Offer D,7.65,17,No,Yes,0.0,0,76.5,689.45,3,Stayed,Active Subscriber
3800-LYTRK,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,795.15,No,Point Reyes Station,94956,Female,0,57,4978,Active Subscriber,52,No,No,0,1885,No,0,No Offer,27.68,26,No,No,0.0,100,387.52,1282.67,4,Stayed,Active Subscriber
0634-SZPQA,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Yes,San Anselmo,94960,Female,1,67,4650,Competitor offered higher download speeds,64,No,No,0,16849,No,0,No Offer,3.55,4,No,Yes,27.38,0,81.65,2224.07,2,Churned,Competitor
9646-NMHXE,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,973.1,No,San Geronimo,94963,Male,0,77,2021,Active Subscriber,63,No,Yes,0,548,Yes,7,No Offer,6.54,0,No,No,0.0,0,307.38,1280.48,5,Stayed,Active Subscriber
7030-NJVDP,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,2210.2,No,San Quentin,94964,Male,0,77,5436,Active Subscriber,36,No,Yes,0,6448,Yes,2,No Offer,10.23,8,Yes,Yes,0.0,0,245.52,2455.72,3,Stayed,Active Subscriber
5536-RTPWK,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,Yes,Sausalito,94965,Male,1,100,5157,Competitor offered higher download speeds,54,No,Yes,0,11213,Yes,1,Offer B,20.48,22,Yes,Yes,14.24,0,1003.52,5843.03,2,Churned,Competitor
8883-GRDWQ,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,1055.9,No,Stinson Beach,94970,Male,0,20,5090,Active Subscriber,68,No,No,0,781,No,0,No Offer,22.31,21,No,Yes,0.0,0,446.2,1502.1,4,Stayed,Active Subscriber
6166-ILMNY,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,144.55,Yes,Tomales,94971,Female,1,68,5667,Competitor offered more data,46,No,No,0,384,No,0,No Offer,26.44,24,No,Yes,0.0,0,52.88,197.43,1,Churned,Competitor
3097-NNSPB,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.05,91.1,Yes,Valley Ford,94972,Female,1,98,2960,Competitor offered more data,42,No,No,0,66,No,0,Offer E,14.7,13,No,No,0.0,40,29.4,160.5,1,Churned,Competitor
7771-ZONAT,No,No,22,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,1304.85,No,Woodacre,94973,Male,0,55,4574,Active Subscriber,62,No,No,0,1449,No,0,No Offer,0.0,19,Yes,Yes,0.0,0,0.0,1304.85,4,Stayed,Active Subscriber
0655-RBDUG,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes,Alviso,95002,Male,1,86,2561,Competitor offered more data,32,No,No,0,2147,No,0,Offer E,9.25,29,Yes,Yes,0.0,0,64.75,777.75,1,Churned,Competitor
2111-DWYHN,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.1,21.1,No,Aptos,95003,Male,0,52,2810,Active Subscriber,31,No,No,0,24227,No,0,No Offer,18.81,0,No,No,0.0,0,18.81,39.91,5,Joined,Active Subscriber
4194-WHFCB,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,No,Aromas,95004,Female,0,52,5266,Active Subscriber,35,No,Yes,5,3373,Yes,2,No Offer,48.07,53,Yes,Yes,0.0,0,2836.13,8416.93,3,Stayed,Active Subscriber
4121-AGSIN,No,Yes,58,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.9,No,Ben Lomond,95005,Female,0,47,4455,Active Subscriber,44,No,Yes,0,6407,Yes,9,No Offer,36.45,0,No,No,9.22,0,2114.1,3602.78,4,Stayed,Active Subscriber
4361-BKAXE,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,Yes,Boulder Creek,95006,Female,1,80,3038,Competitor made better offer,23,Yes,No,0,10520,No,0,Offer B,21.56,59,Yes,Yes,0.0,0,883.96,5411.41,1,Churned,Competitor
9845-PEEKO,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,No,Brookdale,95007,Female,0,25,5400,Active Subscriber,71,No,No,0,1007,No,0,No Offer,6.13,2,No,Yes,0.0,0,361.67,4952.02,5,Stayed,Active Subscriber
0455-XFASS,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,No,Campbell,95008,Female,0,59,5998,Active Subscriber,61,No,Yes,2,44976,Yes,3,No Offer,1.67,19,No,Yes,33.8,0,5.01,171.41,3,Joined,Active Subscriber
0301-KOBTQ,No,No,32,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,No,Capitola,95010,Male,0,20,3398,Active Subscriber,50,No,No,0,9673,No,0,No Offer,14.91,0,No,No,9.73,0,477.12,1081.84,5,Stayed,Active Subscriber
